resource_id,event_timestamp,dataset_split,heater_type_heat_pump,rated_power_kw,tank_capacity_l,minimum_comfort_temp_c,maximum_temp_c,temperature_band_c,recovery_rate_c_per_hour,baseline_duty_cycle,event_hour,event_weekday,flex_direction_reduce,pre_dispatch_temp_c,pre_dispatch_power_kw,directional_temperature_margin_c,directional_temperature_margin_fraction,potential_kw,prior_event_count,prior_response_ratio_mean,prior_response_ratio_ema,prior_response_ratio_std,prior_delivered_kw_mean,prior_availability_rate,prior_override_rate,target_delivered_kw,target_response_ratio,target_is_available,target_has_override,target_outcome,target_hot_water_draw_l
wh-0004,2025-07-19T06:30:00+05:30,train,1,3.976304,213.967,49.695,60.284,10.589,5.504,0.356079,6.5,5,1,53.578,2.911751,3.883,0.366701,2.911751,5,0.290838,0.35291,0.288382,1.00496,0.4,0.4,0.128859,0.044255,0,1,unavailable,43.868
wh-0004,2025-07-26T20:30:00+05:30,train,1,3.976304,213.967,49.695,60.284,10.589,5.504,0.356079,20.5,5,1,54.501,2.378294,4.806,0.453867,2.378294,6,0.249741,0.244881,0.278834,0.858943,0.333333,0.5,1.890472,0.794886,1,0,partial,28.016
wh-0004,2025-07-31T08:00:00+05:30,train,1,3.976304,213.967,49.695,60.284,10.589,5.504,0.356079,8.0,3,0,54.689,0.644966,5.595,0.528379,3.331338,7,0.327619,0.437383,0.320985,1.006304,0.428571,0.428571,2.728682,0.819095,1,0,delivered,20.024
wh-0004,2025-08-07T19:15:00+05:30,train,1,3.976304,213.967,49.695,60.284,10.589,5.504,0.356079,19.25,3,1,52.907,2.371084,3.212,0.303334,2.371084,8,0.389053,0.570982,0.341426,1.221602,0.5,0.375,1.568624,0.661564,1,0,partial,22.479
wh-0004,2025-08-15T20:15:00+05:30,train,1,3.976304,213.967,49.695,60.284,10.589,5.504,0.356079,20.25,4,0,57.919,0.54301,2.365,0.223345,3.433294,9,0.419332,0.602686,0.333097,1.26016,0.555556,0.333333,2.786705,0.811671,1,0,delivered,25.613
wh-0004,2025-08-20T19:00:00+05:30,train,1,3.976304,213.967,49.695,60.284,10.589,5.504,0.356079,19.0,2,1,53.804,3.179517,4.109,0.388044,3.179517,10,0.458566,0.675831,0.337212,1.412814,0.6,0.3,0.7206,0.226638,1,1,override,29.046
wh-0004,2025-08-25T21:45:00+05:30,train,1,3.976304,213.967,49.695,60.284,10.589,5.504,0.356079,21.75,0,1,51.595,2.599299,1.9,0.179431,2.599299,11,0.437482,0.518613,0.32836,1.349886,0.636364,0.363636,0.053068,0.020416,0,0,unavailable,0.0
wh-0004,2025-09-02T18:45:00+05:30,train,1,3.976304,213.967,49.695,60.284,10.589,5.504,0.356079,18.75,1,1,54.529,2.725212,4.834,0.456511,2.725212,12,0.402726,0.344244,0.334847,1.241817,0.583333,0.333333,0.099532,0.036523,0,0,unavailable,21.029
wh-0004,2025-09-08T12:30:00+05:30,train,1,3.976304,213.967,49.695,60.284,10.589,5.504,0.356079,12.5,0,0,53.449,0.269312,6.835,0.645481,3.706992,13,0.374557,0.236542,0.336184,1.153949,0.538462,0.307692,3.706992,1.0,1,0,delivered,0.0
wh-0004,2025-09-15T17:30:00+05:30,train,1,3.976304,213.967,49.695,60.284,10.589,5.504,0.356079,17.5,0,1,55.832,3.812461,6.137,0.579564,3.812461,14,0.419231,0.503752,0.361791,1.33631,0.571429,0.285714,0.127556,0.033458,0,1,unavailable,30.703
wh-0004,2025-09-17T18:45:00+05:30,train,1,3.976304,213.967,49.695,60.284,10.589,5.504,0.356079,18.75,2,1,54.802,3.945895,5.107,0.482293,3.945895,15,0.393513,0.339149,0.362528,1.255726,0.533333,0.333333,0.269754,0.068363,0,0,unavailable,28.316
wh-0004,2025-09-23T08:15:00+05:30,train,1,3.976304,213.967,49.695,60.284,10.589,5.504,0.356079,8.25,1,0,54.703,0.809527,5.581,0.527056,3.166777,16,0.373191,0.244374,0.359732,1.194103,0.5,0.3125,2.107,0.665345,1,0,partial,2.974
wh-0004,2025-10-03T07:45:00+05:30,train,1,3.976304,213.967,49.695,60.284,10.589,5.504,0.356079,7.75,4,0,57.174,0.948662,3.11,0.293701,3.027642,17,0.390377,0.391714,0.355697,1.247803,0.529412,0.294118,2.025655,0.669054,1,0,partial,9.274
wh-0004,2025-10-08T08:00:00+05:30,train,1,3.976304,213.967,49.695,60.284,10.589,5.504,0.356079,8.0,2,1,54.691,2.21384,4.996,0.47181,2.21384,18,0.405859,0.488783,0.35152,1.291017,0.555556,0.277778,0.12998,0.058712,0,1,unavailable,0.415
wh-0004,2025-10-11T12:00:00+05:30,train,1,3.976304,213.967,49.695,60.284,10.589,5.504,0.356079,12.0,5,1,57.797,2.222885,8.102,0.765134,2.222885,19,0.387588,0.338258,0.350816,1.229909,0.526316,0.315789,1.761168,0.792289,1,0,partial,10.028
wh-0004,2025-10-18T18:45:00+05:30,train,1,3.976304,213.967,49.695,60.284,10.589,5.504,0.356079,18.75,5,0,51.006,0.985625,9.278,0.876192,2.990679,20,0.407823,0.497169,0.353126,1.256472,0.55,0.3,0.801882,0.268127,1,1,override,24.502
wh-0004,2025-10-23T21:45:00+05:30,train,1,3.976304,213.967,49.695,60.284,10.589,5.504,0.356079,21.75,3,1,54.901,3.547159,5.206,0.491642,3.547159,21,0.401171,0.417004,0.345897,1.234825,0.571429,0.333333,0.000268,7.6e-05,1,1,override,22.754
wh-0004,2025-10-31T06:00:00+05:30,train,1,3.976304,213.967,49.695,60.284,10.589,5.504,0.356079,6.0,4,1,56.081,3.371234,6.386,0.603079,3.371234,22,0.382939,0.271079,0.348119,1.178709,0.590909,0.363636,3.007183,0.892013,1,0,delivered,0.0
wh-0004,2025-11-05T20:45:00+05:30,train,1,3.976304,213.967,49.695,60.284,10.589,5.504,0.356079,20.75,2,1,54.252,3.803133,4.557,0.430352,3.803133,23,0.405073,0.488406,0.355943,1.258208,0.608696,0.347826,3.079208,0.80965,1,0,delivered,13.341
wh-0004,2025-11-12T08:45:00+05:30,train,1,3.976304,213.967,49.695,60.284,10.589,5.504,0.356079,8.75,2,1,58.047,2.194848,8.352,0.788743,2.194848,24,0.42193,0.600841,0.357704,1.334083,0.625,0.333333,1.699018,0.774094,1,0,partial,8.408
wh-0004,2025-11-20T07:45:00+05:30,train,1,3.976304,213.967,49.695,60.284,10.589,5.504,0.356079,7.75,3,1,52.731,3.493355,3.036,0.286713,3.493355,25,0.436017,0.66148,0.357207,1.34868,0.64,0.32,0.15612,0.044691,0,0,unavailable,24.132
wh-0004,2025-11-23T21:45:00+05:30,train,1,3.976304,213.967,49.695,60.284,10.589,5.504,0.356079,21.75,6,1,55.685,3.748251,5.99,0.565681,3.748251,26,0.420966,0.445604,0.358263,1.302813,0.615385,0.307692,3.151546,0.840804,1,0,delivered,20.223
wh-0004,2025-12-01T20:15:00+05:30,train,1,3.976304,213.967,49.695,60.284,10.589,5.504,0.356079,20.25,0,0,55.846,0.773649,4.438,0.419114,3.202655,27,0.436515,0.583924,0.360396,1.371284,0.62963,0.296296,0.22465,0.070145,0,0,unavailable,9.657
wh-0004,2025-12-04T19:30:00+05:30,train,1,3.976304,213.967,49.695,60.284,10.589,5.504,0.356079,19.5,3,1,49.787,2.553185,0.092,0.008688,2.553185,28,0.423431,0.404101,0.360373,1.330333,0.607143,0.285714,0.174115,0.068195,1,1,override,4.588
wh-0004,2025-12-11T20:00:00+05:30,train,1,3.976304,213.967,49.695,60.284,10.589,5.504,0.356079,20.0,3,0,50.234,0.954793,10.05,0.949098,3.021511,29,0.411181,0.286534,0.359989,1.290463,0.62069,0.310345,2.6563,0.879129,1,0,delivered,23.064
wh-0005,2025-06-22T08:00:00+05:30,train,1,4.157222,248.579,48.135,58.344,10.209,6.522,0.271557,8.0,6,1,52.652,3.639066,4.517,0.442453,3.639066,0,,,,,,,0.093046,0.025569,0,0,unavailable,27.478
wh-0005,2025-06-28T18:15:00+05:30,train,1,4.157222,248.579,48.135,58.344,10.209,6.522,0.271557,18.25,5,1,54.715,2.740861,6.58,0.644529,2.740861,1,0.025569,0.025569,,0.093046,0.0,0.0,0.006869,0.002506,0,0,unavailable,38.571
wh-0005,2025-07-03T17:15:00+05:30,train,1,4.157222,248.579,48.135,58.344,10.209,6.522,0.271557,17.25,3,1,49.627,2.885838,1.492,0.146146,2.885838,2,0.014038,0.017497,0.011532,0.049958,0.0,0.0,0.013055,0.004524,0,0,unavailable,18.64
wh-0005,2025-07-07T08:00:00+05:30,train,1,4.157222,248.579,48.135,58.344,10.209,6.522,0.271557,8.0,0,1,54.974,2.909932,6.839,0.669899,2.909932,3,0.010866,0.012956,0.010429,0.037657,0.0,0.0,0.259211,0.089078,1,1,override,0.0
wh-0005,2025-07-16T06:45:00+05:30,train,1,4.157222,248.579,48.135,58.344,10.209,6.522,0.271557,6.75,2,1,51.41,3.672567,3.275,0.320795,3.672567,4,0.030419,0.039599,0.03505,0.093045,0.25,0.25,2.441527,0.664801,1,0,partial,19.597
wh-0005,2025-07-22T07:00:00+05:30,train,1,4.157222,248.579,48.135,58.344,10.209,6.522,0.271557,7.0,1,0,51.959,0.509498,6.385,0.625429,3.647724,5,0.157296,0.25842,0.255682,0.562742,0.4,0.2,0.28128,0.077111,0,0,unavailable,15.225
wh-0005,2025-07-29T07:15:00+05:30,train,1,4.157222,248.579,48.135,58.344,10.209,6.522,0.271557,7.25,1,1,54.968,3.044824,6.833,0.669311,3.044824,6,0.143931,0.194962,0.23531,0.515831,0.333333,0.166667,2.780683,0.913249,1,0,delivered,3.595
wh-0005,2025-08-02T07:30:00+05:30,train,1,4.157222,248.579,48.135,58.344,10.209,6.522,0.271557,7.5,5,1,54.296,2.330752,6.161,0.603487,2.330752,7,0.253834,0.446362,0.346312,0.839382,0.428571,0.142857,1.909149,0.819113,1,0,delivered,30.649
wh-0005,2025-08-10T07:00:00+05:30,train,1,4.157222,248.579,48.135,58.344,10.209,6.522,0.271557,7.0,6,0,54.682,0.688993,3.662,0.358703,3.468229,8,0.324494,0.576825,0.374019,0.973102,0.5,0.125,0.241234,0.069556,0,0,unavailable,9.596
wh-0005,2025-08-13T07:45:00+05:30,train,1,4.157222,248.579,48.135,58.344,10.209,6.522,0.271557,7.75,2,1,53.48,4.064281,5.345,0.523558,4.064281,9,0.296167,0.399281,0.361616,0.891784,0.444444,0.111111,2.943772,0.724303,1,0,partial,7.317
wh-0005,2025-08-18T19:30:00+05:30,train,1,4.157222,248.579,48.135,58.344,10.209,6.522,0.271557,19.5,0,1,55.161,2.304503,7.026,0.688216,2.304503,10,0.338981,0.513039,0.366315,1.096983,0.5,0.1,2.068585,0.897628,1,0,delivered,27.647
wh-0005,2025-08-26T12:15:00+05:30,train,1,4.157222,248.579,48.135,58.344,10.209,6.522,0.271557,12.25,1,1,52.513,2.651772,4.378,0.428837,2.651772,11,0.389767,0.647645,0.384421,1.18531,0.545455,0.090909,0.048004,0.018102,0,0,unavailable,29.488
wh-0005,2025-09-02T17:15:00+05:30,train,1,4.157222,248.579,48.135,58.344,10.209,6.522,0.271557,17.25,1,1,53.21,3.004884,5.075,0.49711,3.004884,12,0.358795,0.427305,0.382121,1.090535,0.5,0.083333,2.316885,0.77104,1,0,partial,0.0
wh-0005,2025-09-05T19:45:00+05:30,train,1,4.157222,248.579,48.135,58.344,10.209,6.522,0.271557,19.75,4,1,48.452,3.727868,0.317,0.031051,3.727868,13,0.390506,0.547612,0.383213,1.184869,0.538462,0.076923,0.148565,0.039853,0,1,unavailable,2.67
wh-0005,2025-09-11T19:30:00+05:30,train,1,4.157222,248.579,48.135,58.344,10.209,6.522,0.271557,19.5,3,1,54.477,3.802528,6.342,0.621217,3.802528,14,0.365459,0.369896,0.380155,1.110847,0.5,0.142857,3.802528,1.0,1,0,delivered,0.332
wh-0005,2025-09-17T06:30:00+05:30,train,1,4.157222,248.579,48.135,58.344,10.209,6.522,0.271557,6.5,2,0,55.243,0.010963,3.101,0.303752,4.146259,15,0.407762,0.590433,0.399921,1.290293,0.533333,0.133333,0.309191,0.074571,0,0,unavailable,17.131
wh-0005,2025-09-26T21:15:00+05:30,train,1,4.157222,248.579,48.135,58.344,10.209,6.522,0.271557,21.25,4,0,55.162,0.088939,3.182,0.311686,4.068283,16,0.386938,0.409881,0.395532,1.228974,0.5,0.125,0.578975,0.142314,1,1,override,3.135
wh-0005,2025-09-30T17:00:00+05:30,train,1,4.157222,248.579,48.135,58.344,10.209,6.522,0.271557,17.0,1,1,47.644,3.088371,0.0,0.0,3.088371,17,0.372548,0.316233,0.388015,1.190739,0.529412,0.176471,0.18548,0.060058,1,1,override,2.567
wh-0005,2025-10-06T21:15:00+05:30,train,1,4.157222,248.579,48.135,58.344,10.209,6.522,0.271557,21.25,0,1,55.473,2.408158,7.338,0.718778,2.408158,18,0.355188,0.226572,0.383817,1.134891,0.555556,0.222222,0.300625,0.124836,1,1,override,3.317
wh-0005,2025-10-14T19:30:00+05:30,train,1,4.157222,248.579,48.135,58.344,10.209,6.522,0.271557,19.5,1,1,53.996,2.769062,5.861,0.574101,2.769062,19,0.343064,0.190964,0.377104,1.090982,0.578947,0.263158,2.477325,0.894644,1,0,delivered,14.169
wh-0005,2025-10-20T07:15:00+05:30,train,1,4.157222,248.579,48.135,58.344,10.209,6.522,0.271557,7.25,0,1,55.517,2.863441,7.382,0.723087,2.863441,20,0.370643,0.437252,0.386715,1.160299,0.6,0.25,2.191764,0.76543,1,0,partial,23.746
wh-0005,2025-10-24T20:30:00+05:30,train,1,4.157222,248.579,48.135,58.344,10.209,6.522,0.271557,20.5,4,1,55.849,3.921609,7.714,0.755608,3.921609,21,0.389442,0.552114,0.386646,1.209417,0.619048,0.238095,3.426882,0.873846,1,0,delivered,19.383
wh-0005,2025-10-29T18:30:00+05:30,train,1,4.157222,248.579,48.135,58.344,10.209,6.522,0.271557,18.5,2,1,53.767,2.59451,5.632,0.55167,2.59451,22,0.411461,0.66472,0.391,1.310211,0.636364,0.227273,0.093639,0.036091,0,1,unavailable,30.431
wh-0005,2025-11-08T08:15:00+05:30,train,1,4.157222,248.579,48.135,58.344,10.209,6.522,0.271557,8.25,5,1,55.389,2.664374,7.254,0.71055,2.664374,23,0.39514,0.4447,0.389992,1.257316,0.608696,0.26087,2.589909,0.972052,1,0,delivered,1.259
wh-0005,2025-11-13T07:00:00+05:30,train,1,4.157222,248.579,48.135,58.344,10.209,6.522,0.271557,7.0,3,0,48.315,0.364936,10.029,0.982368,3.792286,24,0.419178,0.629273,0.398807,1.312841,0.625,0.25,3.792286,1.0,1,0,delivered,16.829
wh-0005,2025-11-18T17:30:00+05:30,train,1,4.157222,248.579,48.135,58.344,10.209,6.522,0.271557,17.5,1,1,49.917,3.835527,1.782,0.174552,3.835527,25,0.442411,0.759028,0.406988,1.412019,0.64,0.24,1.00656,0.262431,1,1,override,29.709
wh-0005,2025-11-25T18:15:00+05:30,train,1,4.157222,248.579,48.135,58.344,10.209,6.522,0.271557,18.25,1,1,51.286,3.527309,3.151,0.308649,3.527309,26,0.435489,0.585219,0.400583,1.396424,0.653846,0.269231,3.102545,0.879578,1,0,delivered,0.632
wh-0005,2025-12-01T08:00:00+05:30,train,1,4.157222,248.579,48.135,58.344,10.209,6.522,0.271557,8.0,0,1,53.174,3.291706,5.039,0.493584,3.291706,27,0.451936,0.688245,0.401942,1.459614,0.666667,0.259259,0.204134,0.062015,0,0,unavailable,4.512
wh-0005,2025-12-07T19:45:00+05:30,train,1,4.157222,248.579,48.135,58.344,10.209,6.522,0.271557,19.75,6,1,47.014,3.994795,0.0,0.0,3.994795,28,0.438011,0.469064,0.401277,1.414775,0.642857,0.25,0.00076,0.00019,1,1,override,24.812
wh-0005,2025-12-11T06:45:00+05:30,train,1,4.157222,248.579,48.135,58.344,10.209,6.522,0.271557,6.75,3,1,54.463,4.053062,6.328,0.619845,4.053062,29,0.422913,0.304958,0.402309,1.366016,0.655172,0.275862,0.001515,0.000374,1,1,override,19.019
wh-0006,2025-06-21T19:15:00+05:30,train,0,4.228389,236.703,49.918,59.452,9.534,8.421,0.282621,19.25,5,1,56.67,3.932266,6.752,0.708202,3.932266,0,,,,,,,3.748888,0.953366,1,0,delivered,43.845
wh-0006,2025-06-27T21:45:00+05:30,train,0,4.228389,236.703,49.918,59.452,9.534,8.421,0.282621,21.75,4,1,51.19,3.384306,1.272,0.133417,3.384306,1,0.953366,0.953366,,3.748888,1.0,0.0,0.150658,0.044517,0,1,unavailable,6.843
wh-0006,2025-07-01T07:30:00+05:30,train,0,4.228389,236.703,49.918,59.452,9.534,8.421,0.282621,7.5,1,1,55.675,4.122476,5.757,0.603839,4.122476,2,0.498942,0.635269,0.454425,1.949773,0.5,0.5,3.488796,0.846287,1,0,delivered,12.45
wh-0006,2025-07-07T06:15:00+05:30,train,0,4.228389,236.703,49.918,59.452,9.534,8.421,0.282621,6.25,0,0,56.923,0.478382,2.529,0.265261,3.750007,3,0.614723,0.709125,0.40556,2.462781,0.666667,0.333333,3.07294,0.819449,1,0,delivered,18.85
wh-0006,2025-07-15T20:30:00+05:30,train,0,4.228389,236.703,49.918,59.452,9.534,8.421,0.282621,20.5,1,0,50.24,0.453583,9.212,0.966226,3.774806,4,0.665905,0.747739,0.36224,2.615321,0.75,0.25,0.720414,0.190848,1,1,override,12.408
wh-0006,2025-07-19T17:45:00+05:30,train,0,4.228389,236.703,49.918,59.452,9.534,8.421,0.282621,17.75,5,1,55.812,3.901533,5.894,0.618209,3.901533,5,0.570893,0.552827,0.37561,2.236339,0.8,0.4,3.63651,0.932072,1,0,delivered,34.51
wh-0006,2025-07-29T20:30:00+05:30,train,0,4.228389,236.703,49.918,59.452,9.534,8.421,0.282621,20.5,1,1,57.402,3.873772,7.484,0.78498,3.873772,6,0.63109,0.685563,0.368357,2.469701,0.833333,0.333333,3.777688,0.975196,1,0,delivered,0.0
wh-0006,2025-08-03T20:30:00+05:30,train,0,4.228389,236.703,49.918,59.452,9.534,8.421,0.282621,20.5,6,1,51.852,4.033969,1.934,0.202853,4.033969,7,0.680248,0.786934,0.361666,2.656556,0.857143,0.285714,2.540569,0.629794,1,0,partial,14.503
wh-0006,2025-08-10T12:30:00+05:30,train,0,4.228389,236.703,49.918,59.452,9.534,8.421,0.282621,12.5,6,1,51.464,3.661107,1.546,0.162156,3.661107,8,0.673941,0.731935,0.338719,2.642058,0.875,0.25,0.292978,0.080024,1,1,override,23.467
wh-0006,2025-08-15T20:15:00+05:30,train,0,4.228389,236.703,49.918,59.452,9.534,8.421,0.282621,20.25,4,1,52.931,4.024714,3.013,0.316027,4.024714,9,0.60795,0.503766,0.369893,2.381049,0.888889,0.333333,0.059396,0.014758,0,1,unavailable,18.213
wh-0006,2025-08-20T07:00:00+05:30,train,0,4.228389,236.703,49.918,59.452,9.534,8.421,0.282621,7.0,2,0,55.158,0.954497,4.294,0.450388,3.273892,10,0.548631,0.332613,0.393456,2.148884,0.8,0.4,0.143509,0.043834,0,0,unavailable,39.354
wh-0006,2025-08-28T08:30:00+05:30,train,0,4.228389,236.703,49.918,59.452,9.534,8.421,0.282621,8.5,3,1,57.176,2.626143,7.258,0.761275,2.626143,11,0.50274,0.231541,0.402236,1.966577,0.727273,0.363636,2.052222,0.781459,1,0,partial,24.13
wh-0006,2025-09-02T19:00:00+05:30,train,0,4.228389,236.703,49.918,59.452,9.534,8.421,0.282621,19.0,1,1,53.38,2.455625,3.462,0.363121,2.455625,12,0.525967,0.424012,0.392741,1.973714,0.75,0.333333,0.025197,0.010261,0,0,unavailable,16.468
wh-0006,2025-09-09T21:15:00+05:30,train,0,4.228389,236.703,49.918,59.452,9.534,8.421,0.282621,21.25,1,1,53.107,3.011699,3.189,0.334487,3.011699,13,0.486297,0.279199,0.401577,1.823828,0.692308,0.307692,0.79778,0.264894,1,1,override,24.757
wh-0006,2025-09-15T20:30:00+05:30,train,0,4.228389,236.703,49.918,59.452,9.534,8.421,0.282621,20.5,0,1,53.949,3.428191,4.031,0.422803,3.428191,14,0.470483,0.274192,0.391148,1.750539,0.714286,0.357143,2.511144,0.732498,1,0,partial,0.0
wh-0006,2025-09-20T08:45:00+05:30,train,0,4.228389,236.703,49.918,59.452,9.534,8.421,0.282621,8.75,5,1,51.63,4.026076,1.712,0.179568,4.026076,15,0.48795,0.434599,0.383495,1.801246,0.733333,0.333333,0.075852,0.01884,0,1,unavailable,39.469
wh-0006,2025-09-27T18:45:00+05:30,train,0,4.228389,236.703,49.918,59.452,9.534,8.421,0.282621,18.75,5,1,53.153,3.814689,3.235,0.339312,3.814689,16,0.458631,0.289084,0.388293,1.693409,0.6875,0.375,0.291333,0.076371,0,0,unavailable,4.663
wh-0006,2025-09-30T19:30:00+05:30,train,0,4.228389,236.703,49.918,59.452,9.534,8.421,0.282621,19.5,1,1,53.84,3.243147,3.922,0.41137,3.243147,17,0.436145,0.214634,0.387288,1.610934,0.647059,0.352941,2.200792,0.678598,1,0,partial,20.009
wh-0006,2025-10-09T19:00:00+05:30,train,0,4.228389,236.703,49.918,59.452,9.534,8.421,0.282621,19.0,3,1,50.136,2.489706,0.218,0.022866,2.489706,18,0.449615,0.377022,0.380452,1.643704,0.666667,0.333333,1.553194,0.623847,1,0,partial,18.223
wh-0006,2025-10-11T07:30:00+05:30,train,0,4.228389,236.703,49.918,59.452,9.534,8.421,0.282621,7.5,5,1,58.009,3.996403,8.091,0.848647,3.996403,19,0.458785,0.46341,0.372343,1.63894,0.684211,0.315789,0.014216,0.003557,0,0,unavailable,9.801
wh-0006,2025-10-17T19:00:00+05:30,train,0,4.228389,236.703,49.918,59.452,9.534,8.421,0.282621,19.0,4,1,52.322,2.719227,2.404,0.25215,2.719227,20,0.436024,0.302462,0.376232,1.557704,0.65,0.3,0.162095,0.059611,0,1,unavailable,39.664
wh-0006,2025-10-24T07:00:00+05:30,train,0,4.228389,236.703,49.918,59.452,9.534,8.421,0.282621,7.0,4,1,57.226,2.44907,7.308,0.76652,2.44907,21,0.418099,0.217464,0.375814,1.491246,0.619048,0.333333,2.018268,0.824096,1,0,delivered,15.858
wh-0006,2025-11-02T21:15:00+05:30,train,0,4.228389,236.703,49.918,59.452,9.534,8.421,0.282621,21.25,6,1,57.852,4.046381,7.934,0.83218,4.046381,22,0.436553,0.429785,0.376786,1.515202,0.636364,0.318182,3.783522,0.935039,1,0,delivered,2.204
wh-0006,2025-11-08T20:15:00+05:30,train,0,4.228389,236.703,49.918,59.452,9.534,8.421,0.282621,20.25,5,1,52.328,3.141112,2.41,0.25278,3.141112,23,0.458227,0.606624,0.382269,1.613824,0.652174,0.304348,0.147997,0.047116,0,1,unavailable,14.001
wh-0006,2025-11-11T18:00:00+05:30,train,0,4.228389,236.703,49.918,59.452,9.534,8.421,0.282621,18.0,1,1,56.38,3.191807,6.462,0.677785,3.191807,24,0.441097,0.410796,0.383131,1.552748,0.625,0.333333,0.866659,0.271526,1,1,override,12.976
wh-0006,2025-11-17T20:45:00+05:30,train,0,4.228389,236.703,49.918,59.452,9.534,8.421,0.282621,20.75,0,0,57.227,0.806958,2.225,0.233375,3.421431,25,0.434314,0.362052,0.376858,1.525305,0.64,0.36,0.169881,0.049652,0,0,unavailable,35.115
wh-0006,2025-11-26T08:15:00+05:30,train,0,4.228389,236.703,49.918,59.452,9.534,8.421,0.282621,8.25,2,1,53.962,3.23734,4.044,0.424166,3.23734,26,0.41952,0.252712,0.376871,1.473173,0.615385,0.346154,0.635239,0.196223,1,1,override,11.15
wh-0006,2025-11-29T08:45:00+05:30,train,0,4.228389,236.703,49.918,59.452,9.534,8.421,0.282621,8.75,5,1,55.136,2.695002,5.218,0.547304,2.695002,27,0.411249,0.232941,0.372223,1.442138,0.62963,0.37037,2.388848,0.886399,1,0,delivered,19.901
wh-0006,2025-12-07T18:45:00+05:30,train,0,4.228389,236.703,49.918,59.452,9.534,8.421,0.282621,18.75,6,1,54.539,3.287079,4.621,0.484686,3.287079,28,0.428219,0.461651,0.376001,1.475949,0.642857,0.357143,0.023395,0.007117,0,0,unavailable,22.365
wh-0006,2025-12-10T08:30:00+05:30,train,0,4.228389,236.703,49.918,59.452,9.534,8.421,0.282621,8.5,2,1,49.133,4.020995,0.0,0.0,4.020995,29,0.413698,0.302564,0.377366,1.425861,0.62069,0.344828,0.281621,0.070038,0,0,unavailable,26.33
wh-0007,2025-06-23T18:45:00+05:30,train,1,4.494165,236.904,49.397,60.619,11.222,4.428,0.204497,18.75,0,1,55.795,3.093296,6.398,0.57013,3.093296,0,,,,,,,3.093296,1.0,1,0,delivered,33.699
wh-0007,2025-06-26T12:30:00+05:30,train,1,4.494165,236.904,49.397,60.619,11.222,4.428,0.204497,12.5,3,1,54.092,4.375486,4.695,0.418375,4.375486,1,1.0,1.0,,3.093296,1.0,0.0,0.089009,0.020343,0,0,unavailable,18.79
wh-0007,2025-07-01T17:00:00+05:30,train,1,4.494165,236.904,49.397,60.619,11.222,4.428,0.204497,17.0,1,0,59.026,0.71261,1.593,0.141953,3.781555,2,0.510171,0.65712,0.489829,1.591152,0.5,0.0,2.903338,0.767763,1,0,partial,2.092
wh-0007,2025-07-11T07:00:00+05:30,train,1,4.494165,236.904,49.397,60.619,11.222,4.428,0.204497,7.0,4,1,58.232,3.955206,8.835,0.787293,3.955206,3,0.596035,0.695845,0.417971,2.028548,0.666667,0.0,3.905986,0.987556,1,0,delivered,20.764
wh-0007,2025-07-14T12:45:00+05:30,train,1,4.494165,236.904,49.397,60.619,11.222,4.428,0.204497,12.75,0,0,55.998,0.580497,4.621,0.41178,3.913668,4,0.693916,0.797944,0.399708,2.497907,0.75,0.0,2.575166,0.657993,1,0,partial,10.392
wh-0007,2025-07-20T19:30:00+05:30,train,1,4.494165,236.904,49.397,60.619,11.222,4.428,0.204497,19.5,6,1,54.967,3.734316,5.57,0.496346,3.734316,5,0.686731,0.748961,0.357798,2.513359,0.8,0.0,0.003555,0.000952,0,1,unavailable,28.815
wh-0007,2025-07-28T08:45:00+05:30,train,1,4.494165,236.904,49.397,60.619,11.222,4.428,0.204497,8.75,0,0,55.078,0.157701,5.541,0.493762,4.336464,6,0.572435,0.487158,0.414731,2.095058,0.666667,0.166667,3.641865,0.839824,1,0,delivered,23.001
wh-0007,2025-08-04T07:30:00+05:30,train,1,4.494165,236.904,49.397,60.619,11.222,4.428,0.204497,7.5,0,1,57.039,3.674592,7.642,0.680984,3.674592,7,0.610633,0.610591,0.395202,2.316031,0.714286,0.142857,2.726345,0.741945,1,0,partial,2.662
wh-0007,2025-08-07T07:45:00+05:30,train,1,4.494165,236.904,49.397,60.619,11.222,4.428,0.204497,7.75,3,1,56.511,2.754182,7.114,0.633933,2.754182,8,0.627047,0.656565,0.37222,2.36732,0.75,0.125,2.299115,0.834772,1,0,delivered,36.09
wh-0007,2025-08-13T12:45:00+05:30,train,1,4.494165,236.904,49.397,60.619,11.222,4.428,0.204497,12.75,2,1,55.351,3.237485,5.954,0.530565,3.237485,9,0.650128,0.718937,0.356952,2.359742,0.777778,0.111111,0.219719,0.067867,0,1,unavailable,18.239
wh-0007,2025-08-22T08:00:00+05:30,train,1,4.494165,236.904,49.397,60.619,11.222,4.428,0.204497,8.0,4,1,57.57,3.277172,8.173,0.728302,3.277172,10,0.591901,0.491063,0.381033,2.145739,0.7,0.2,0.078549,0.023968,0,1,unavailable,42.483
wh-0007,2025-08-24T08:15:00+05:30,train,1,4.494165,236.904,49.397,60.619,11.222,4.428,0.204497,8.25,6,1,51.509,3.847909,2.112,0.188202,3.847909,11,0.540271,0.32758,0.398302,1.957813,0.636364,0.272727,2.341811,0.608593,1,0,partial,0.0
