station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,alti,mslp,vsby,gust,wxcodes,metar
VAAH,2025-01-03 19:30,72.6346,23.0772,55.00,73.40,53.60,49.90,0.00,0.00,29.94,,1.55,,FU,VAAH 031400Z 00000KT 2500 FU NSC 23/12 Q1014 NOSIG
VAAH,2025-01-03 20:00,72.6346,23.0772,55.00,73.40,55.40,53.29,0.00,0.00,29.94,,1.55,,FU,VAAH 031430Z 00000KT 2500 FU NSC 23/13 Q1014 NOSIG
VAAH,2025-01-03 20:30,72.6346,23.0772,55.00,73.40,53.60,49.90,360.00,4.00,29.94,,1.55,,FU,VAAH 031500Z 36004KT 2500 FU NSC 23/12 Q1014 NOSIG
VAAH,2025-01-03 21:30,72.6346,23.0772,55.00,69.80,53.60,56.38,30.00,2.00,29.94,,1.86,,FU,VAAH 031600Z 03002KT 3000 FU NSC 21/12 Q1014 NOSIG
VAAH,2025-01-03 22:00,72.6346,23.0772,55.00,69.80,55.40,60.21,350.00,3.00,29.94,,1.86,,FU,VAAH 031630Z 35003KT 3000 FU NSC 21/13 Q1014 NOSIG
VAAH,2025-01-03 22:30,72.6346,23.0772,55.00,69.80,55.40,60.21,360.00,3.00,29.94,,1.86,,FU,VAAH 031700Z 36003KT 3000 FU NSC 21/13 Q1014 NOSIG
VAAH,2025-01-03 23:00,72.6346,23.0772,55.00,66.20,55.40,68.15,20.00,3.00,29.94,,2.49,,HZ,VAAH 031730Z 02003KT 4000 HZ NSC 19/13 Q1014 NOSIG
VAAH,2025-01-03 23:30,72.6346,23.0772,55.00,66.20,57.20,72.74,10.00,2.00,29.94,,2.49,,HZ,VAAH 031800Z 01002KT 4000 HZ NSC 19/14 Q1014 NOSIG
VAAH,2025-01-04 00:00,72.6346,23.0772,55.00,68.00,55.40,64.04,350.00,2.00,29.94,,2.49,,HZ,VAAH 031830Z 35002KT 4000 HZ NSC 20/13 Q1014 NOSIG
VAAH,2025-01-04 00:30,72.6346,23.0772,55.00,64.40,57.20,77.45,360.00,2.00,29.94,,2.49,,HZ,VAAH 031900Z 36002KT 4000 HZ NSC 18/14 Q1014 NOSIG
VAAH,2025-01-04 01:00,72.6346,23.0772,55.00,64.40,55.40,72.56,0.00,0.00,29.94,,2.49,,HZ,VAAH 031930Z 00000KT 4000 HZ NSC 18/13 Q1014 NOSIG
VAAH,2025-01-04 01:30,72.6346,23.0772,55.00,62.60,55.40,77.29,30.00,2.00,29.91,,2.49,,HZ,VAAH 032000Z 03002KT 4000 HZ NSC 17/13 Q1013 NOSIG
VAAH,2025-01-04 02:00,72.6346,23.0772,55.00,64.40,53.60,67.95,20.00,2.00,29.91,,2.49,,HZ,VAAH 032030Z 02002KT 4000 HZ NSC 18/12 Q1013 NOSIG
VAAH,2025-01-04 02:30,72.6346,23.0772,55.00,62.60,55.40,77.29,0.00,0.00,29.91,,2.49,,HZ,VAAH 032100Z 00000KT 4000 HZ NSC 17/13 Q1013 NOSIG
VAAH,2025-01-04 03:00,72.6346,23.0772,55.00,60.80,55.40,82.37,360.00,2.00,29.91,,2.49,,HZ,VAAH 032130Z 36002KT 4000 HZ NSC 16/13 Q1013 NOSIG
VAAH,2025-01-04 03:30,72.6346,23.0772,55.00,60.80,53.60,77.14,10.00,2.00,29.91,,2.49,,HZ,VAAH 032200Z 01002KT 4000 HZ NSC 16/12 Q1013 NOSIG
VAAH,2025-01-04 04:00,72.6346,23.0772,55.00,62.60,53.60,72.38,20.00,4.00,29.91,,2.49,,HZ,VAAH 032230Z 02004KT 4000 HZ NSC 17/12 Q1013 NOSIG
VAAH,2025-01-04 04:30,72.6346,23.0772,55.00,62.60,51.80,67.75,20.00,5.00,29.91,,2.49,,HZ,VAAH 032300Z 02005KT 4000 HZ NSC 17/11 Q1013 NOSIG
VAAH,2025-01-04 05:00,72.6346,23.0772,55.00,64.40,51.80,63.60,360.00,4.00,29.91,,2.49,,HZ,VAAH 032330Z 36004KT 4000 HZ NSC 18/11 Q1013 NOSIG
VAAH,2025-01-04 05:30,72.6346,23.0772,55.00,62.60,51.80,67.75,330.00,2.00,29.91,,2.49,,HZ,VAAH 040000Z 33002KT 4000 HZ NSC 17/11 Q1013 TEMPO 3000 BR
VAAH,2025-01-04 06:00,72.6346,23.0772,55.00,62.60,51.80,67.75,10.00,4.00,29.91,,2.49,,HZ,VAAH 040030Z 01004KT 4000 HZ NSC 17/11 Q1013 TEMPO 3000 BR
VAAH,2025-01-04 06:30,72.6346,23.0772,55.00,60.80,51.80,72.20,0.00,0.00,29.91,,2.17,,BR,VAAH 040100Z 00000KT 3500 BR NSC 16/11 Q1013 TEMPO 2500
VAAH,2025-01-04 07:00,72.6346,23.0772,55.00,59.00,50.00,72.01,20.00,5.00,29.94,,2.17,,BR,VAAH 040130Z 02005KT 3500 BR NSC 15/10 Q1014 TEMPO 2500
VAAH,2025-01-04 07:30,72.6346,23.0772,55.00,59.00,51.80,76.98,350.00,3.00,29.94,,1.86,,BR,VAAH 040200Z 35003KT 3000 BR NSC 15/11 Q1014 TEMPO 2000
VAAH,2025-01-04 08:00,72.6346,23.0772,55.00,60.80,51.80,72.20,20.00,2.00,29.94,,1.86,,BR,VAAH 040230Z 02002KT 3000 BR NSC 16/11 Q1014 TEMPO 2000
VAAH,2025-01-04 08:30,72.6346,23.0772,55.00,62.60,53.60,72.38,20.00,4.00,29.97,,1.86,,HZ,VAAH 040300Z 02004KT 3000 HZ NSC 17/12 Q1015 NOSIG
VAAH,2025-01-04 09:00,72.6346,23.0772,55.00,62.60,51.80,67.75,20.00,6.00,29.97,,1.86,,HZ,VAAH 040330Z 02006KT 3000 HZ NSC 17/11 Q1015 BECMG 4000
VAAH,2025-01-04 09:30,72.6346,23.0772,55.00,66.20,51.80,59.74,30.00,5.00,30.00,,2.49,,HZ,VAAH 040400Z 03005KT 4000 HZ NSC 19/11 Q1016 NOSIG
VAAH,2025-01-04 10:00,72.6346,23.0772,55.00,69.80,51.80,52.77,30.00,5.00,30.00,,2.49,,FU,VAAH 040430Z 03005KT 4000 FU NSC 21/11 Q1016 NOSIG
VAAH,2025-01-04 10:30,72.6346,23.0772,55.00,71.60,51.80,49.64,50.00,4.00,30.00,,2.49,,FU,VAAH 040500Z 05004KT 4000 FU NSC 22/11 Q1016 NOSIG
VAAH,2025-01-04 11:00,72.6346,23.0772,55.00,75.20,51.80,43.97,50.00,4.00,30.00,,2.49,,FU,VAAH 040530Z 05004KT 4000 FU NSC 24/11 Q1016 NOSIG
VAAH,2025-01-04 11:30,72.6346,23.0772,55.00,77.00,51.80,41.42,0.00,0.00,29.97,,2.49,,FU,VAAH 040600Z 00000KT 4000 FU NSC 25/11 Q1015 NOSIG
VAAH,2025-01-04 12:00,72.6346,23.0772,55.00,78.80,53.60,41.69,0.00,0.00,29.97,,2.49,,FU,VAAH 040630Z 00000KT 4000 FU NSC 26/12 Q1015 NOSIG
VAAH,2025-01-04 12:30,72.6346,23.0772,55.00,80.60,51.80,36.79,90.00,3.00,29.94,,2.49,,FU,VAAH 040700Z 09003KT 4000 FU NSC 27/11 Q1014 NOSIG
VAAH,2025-01-04 13:00,72.6346,23.0772,55.00,82.40,53.60,37.07,110.00,4.00,29.91,,2.49,,FU,VAAH 040730Z 11004KT 4000 FU NSC 28/12 Q1013 NOSIG
VAAH,2025-01-04 13:30,72.6346,23.0772,55.00,82.40,51.80,34.69,70.00,3.00,29.91,,2.49,,FU,VAAH 040800Z 07003KT 4000 FU NSC 28/11 Q1013 NOSIG
VAAH,2025-01-04 14:00,72.6346,23.0772,55.00,84.20,51.80,32.73,0.00,0.00,29.91,,2.49,,FU,VAAH 040830Z 00000KT 4000 FU NSC 29/11 Q1013 NOSIG
VAAH,2025-01-04 14:30,72.6346,23.0772,55.00,84.20,51.80,32.73,50.00,3.00,29.88,,2.49,,FU,VAAH 040900Z 05003KT 4000 FU NSC 29/11 Q1012 NOSIG
VAAH,2025-01-04 15:00,72.6346,23.0772,55.00,86.00,44.60,23.59,250.00,5.00,29.85,,2.49,,FU,VAAH 040930Z 25005KT 4000 FU NSC 30/07 Q1011 NOSIG
VAAH,2025-01-04 15:30,72.6346,23.0772,55.00,86.00,48.20,27.03,280.00,4.00,29.85,,2.49,,FU,VAAH 041000Z 28004KT 4000 FU NSC 30/09 Q1011 NOSIG
VAAH,2025-01-04 16:00,72.6346,23.0772,55.00,87.80,46.40,23.85,270.00,4.00,29.85,,2.49,,FU,VAAH 041030Z 27004KT 4000 FU NSC 31/08 Q1011 NOSIG
VAAH,2025-01-04 16:30,72.6346,23.0772,55.00,86.00,48.20,27.03,340.00,3.00,29.85,,2.49,,FU,VAAH 041100Z 34003KT 4000 FU NSC 30/09 Q1011 NOSIG
VAAH,2025-01-04 17:00,72.6346,23.0772,55.00,84.20,48.20,28.63,280.00,3.00,29.85,,2.49,,FU,VAAH 041130Z 28003KT 4000 FU NSC 29/09 Q1011 NOSIG
VAAH,2025-01-04 17:30,72.6346,23.0772,55.00,82.40,50.00,32.46,300.00,3.00,29.85,,2.49,,FU,VAAH 041200Z 30003KT 4000 FU NSC 28/10 Q1011 NOSIG
VAAH,2025-01-04 18:00,72.6346,23.0772,55.00,80.60,50.00,34.41,310.00,3.00,29.85,,2.17,,FU,VAAH 041230Z 31003KT 3500 FU NSC 27/10 Q1011 NOSIG
VAAH,2025-01-04 18:30,72.6346,23.0772,55.00,77.00,51.80,41.42,20.00,3.00,29.88,,1.86,,FU,VAAH 041300Z 02003KT 3000 FU NSC 25/11 Q1012 NOSIG
VAAH,2025-01-04 19:00,72.6346,23.0772,55.00,77.00,51.80,41.42,10.00,2.00,29.88,,1.86,,FU,VAAH 041330Z 01002KT 3000 FU NSC 25/11 Q1012 NOSIG
VAAH,2025-01-04 19:30,72.6346,23.0772,55.00,75.20,53.60,46.98,20.00,2.00,29.88,,1.86,,FU,VAAH 041400Z 02002KT 3000 FU NSC 24/12 Q1012 NOSIG
VAAH,2025-01-04 20:00,72.6346,23.0772,55.00,71.60,55.40,56.63,270.00,3.00,29.91,,1.86,,FU,VAAH 041430Z 27003KT 3000 FU NSC 22/13 Q1013 NOSIG
VAAH,2025-01-04 20:30,72.6346,23.0772,55.00,75.20,53.60,46.98,300.00,3.00,29.91,,1.86,,FU,VAAH 041500Z 30003KT 3000 FU NSC 24/12 Q1013 NOSIG
VAAH,2025-01-04 21:00,72.6346,23.0772,55.00,71.60,55.40,56.63,310.00,4.00,29.91,,1.86,,HZ,VAAH 041530Z 31004KT 3000 HZ NSC 22/13 Q1013 NOSIG
VAAH,2025-01-04 21:30,72.6346,23.0772,55.00,71.60,55.40,56.63,350.00,2.00,29.91,,1.86,,HZ,VAAH 041600Z 35002KT 3000 HZ NSC 22/13 Q1013 NOSIG
VAAH,2025-01-04 22:00,72.6346,23.0772,55.00,69.80,57.20,64.26,0.00,0.00,29.91,,1.86,,HZ,VAAH 041630Z 00000KT 3000 HZ NSC 21/14 Q1013 NOSIG
VAAH,2025-01-04 22:30,72.6346,23.0772,55.00,69.80,57.20,64.26,0.00,0.00,29.94,,1.86,,HZ,VAAH 041700Z 00000KT 3000 HZ NSC 21/14 Q1014 NOSIG
VAAH,2025-01-04 23:00,72.6346,23.0772,55.00,69.80,57.20,64.26,300.00,3.00,29.91,,1.86,,HZ,VAAH 041730Z 30003KT 3000 HZ NSC 21/14 Q1013 NOSIG
VAAH,2025-01-04 23:30,72.6346,23.0772,55.00,69.80,57.20,64.26,320.00,3.00,29.91,,1.86,,HZ,VAAH 041800Z 32003KT 3000 HZ NSC 21/14 Q1013 NOSIG
VAAH,2025-01-05 00:00,72.6346,23.0772,55.00,69.80,57.20,64.26,360.00,3.00,29.91,,1.86,,HZ,VAAH 041830Z 36003KT 3000 HZ NSC 21/14 Q1013 NOSIG
VAAH,2025-01-05 00:30,72.6346,23.0772,55.00,68.00,57.20,68.35,300.00,3.00,29.91,,1.86,,HZ,VAAH 041900Z 30003KT 3000 HZ NSC 20/14 Q1013 NOSIG
VAAH,2025-01-05 01:00,72.6346,23.0772,55.00,64.40,57.20,77.45,0.00,0.00,29.91,,1.86,,HZ,VAAH 041930Z 00000KT 3000 HZ NSC 18/14 Q1013 NOSIG
VAAH,2025-01-05 01:30,72.6346,23.0772,55.00,66.20,57.20,72.74,0.00,0.00,29.88,,1.86,,HZ,VAAH 042000Z 00000KT 3000 HZ NSC 19/14 Q1012 NOSIG
VAAH,2025-01-05 02:00,72.6346,23.0772,55.00,64.40,55.40,72.56,0.00,0.00,29.88,,1.86,,HZ,VAAH 042030Z 00000KT 3000 HZ NSC 18/13 Q1012 NOSIG
VAAH,2025-01-05 02:30,72.6346,23.0772,55.00,64.40,55.40,72.56,290.00,4.00,29.88,,1.86,,HZ,VAAH 042100Z 29004KT 3000 HZ NSC 18/13 Q1012 NOSIG
VAAH,2025-01-05 03:00,72.6346,23.0772,55.00,64.40,55.40,72.56,320.00,3.00,29.88,,1.86,,HZ,VAAH 042130Z 32003KT 3000 HZ NSC 18/13 Q1012 NOSIG
VAAH,2025-01-05 03:30,72.6346,23.0772,55.00,64.40,55.40,72.56,330.00,3.00,29.88,,1.86,,HZ,VAAH 042200Z 33003KT 3000 HZ NSC 18/13 Q1012 NOSIG
VAAH,2025-01-05 04:00,72.6346,23.0772,55.00,64.40,53.60,67.95,320.00,2.00,29.88,,1.86,,HZ,VAAH 042230Z 32002KT 3000 HZ NSC 18/12 Q1012 NOSIG
VAAH,2025-01-05 04:30,72.6346,23.0772,55.00,64.40,53.60,67.95,310.00,2.00,29.88,,1.86,,HZ,VAAH 042300Z 31002KT 3000 HZ NSC 18/12 Q1012 NOSIG
VAAH,2025-01-05 05:00,72.6346,23.0772,55.00,62.60,55.40,77.29,310.00,2.00,29.88,,1.86,,HZ,VAAH 042330Z 31002KT 3000 HZ NSC 17/13 Q1012 NOSIG
VAAH,2025-01-05 05:30,72.6346,23.0772,55.00,64.40,53.60,67.95,20.00,2.00,29.88,,1.86,,HZ,VAAH 050000Z 02002KT 3000 HZ NSC 18/12 Q1012 NOSIG
VAAH,2025-01-05 06:00,72.6346,23.0772,55.00,64.40,55.40,72.56,310.00,2.00,29.88,,1.86,,HZ,VAAH 050030Z 31002KT 3000 HZ NSC 18/13 Q1012 NOSIG
VAAH,2025-01-05 06:30,72.6346,23.0772,55.00,64.40,55.40,72.56,340.00,2.00,29.88,,1.86,,HZ,VAAH 050100Z 34002KT 3000 HZ NSC 18/13 Q1012 BECMG 2000
VAAH,2025-01-05 07:00,72.6346,23.0772,55.00,62.60,55.40,77.29,260.00,3.00,29.91,,1.24,,HZ,VAAH 050130Z 26003KT 2000 HZ NSC 17/13 Q1013 NOSIG
VAAH,2025-01-05 07:30,72.6346,23.0772,55.00,62.60,55.40,77.29,0.00,0.00,29.91,,0.62,,BR,VAAH 050200Z 00000KT 1000 BR NSC 17/13 Q1013 NOSIG
VAAH,2025-01-05 08:00,72.6346,23.0772,55.00,62.60,55.40,77.29,0.00,0.00,29.91,,0.62,,BR,VAAH 050230Z 00000KT 1000 BR NSC 17/13 Q1013 NOSIG
VAAH,2025-01-05 08:30,72.6346,23.0772,55.00,62.60,55.40,77.29,0.00,0.00,29.94,,0.62,,HZ,VAAH 050300Z 00000KT 1000 R/23 1500 R/05 2000 HZ NSC 17/13 Q1014 NOSIG
VAAH,2025-01-05 09:00,72.6346,23.0772,55.00,64.40,55.40,72.56,,2.00,29.94,,0.50,,HZ,VAAH 050330Z VRB02KT 0800 R/23 1300 R/05 1800 HZ NSC 18/13 Q1014 NOSIG
VAAH,2025-01-05 09:30,72.6346,23.0772,55.00,64.40,55.40,72.56,300.00,3.00,29.97,,0.50,,HZ,VAAH 050400Z 30003KT 0800 R23/1500 R05/1800 HZ NSC 18/13 Q1015 BECMG 1500
VAAH,2025-01-05 10:00,72.6346,23.0772,55.00,64.40,55.40,72.56,280.00,3.00,29.97,,0.62,,HZ,VAAH 050430Z 28003KT 1000 R23/ 1600 R05/ 2000 HZ NSC 18/13 Q1015 BECMG 1500
VAAH,2025-01-05 10:30,72.6346,23.0772,55.00,68.00,55.40,64.04,260.00,3.00,29.97,,0.93,,HZ,VAAH 050500Z 26003KT 1500 R23/ 1800 R05/ 2000 HZ NSC 20/13 Q1015 NOSIG
VAAH,2025-01-05 11:00,72.6346,23.0772,55.00,71.60,55.40,56.63,250.00,3.00,29.97,,0.93,,FU,VAAH 050530Z 25003KT 1500 R23/1900 R05/2000 FU NSC 22/13 Q1015 NOSIG
VAAH,2025-01-05 11:30,72.6346,23.0772,55.00,75.20,55.40,50.17,240.00,3.00,29.94,,0.93,,FU,VAAH 050600Z 24003KT 1500 R23/2000 R05/2000 FU NSC 24/13 Q1014 BECMG 2500
VAAH,2025-01-05 12:00,72.6346,23.0772,55.00,77.00,55.40,47.25,240.00,4.00,29.94,,1.24,,FU,VAAH 050630Z 24004KT 2000 FU NSC 25/13 Q1014 BECMG 3000
VAAH,2025-01-05 12:30,72.6346,23.0772,55.00,78.80,55.40,44.52,240.00,3.00,29.91,,1.24,,FU,VAAH 050700Z 24003KT 2000 FU NSC 26/13 Q1013 BECMG 3000
VAAH,2025-01-05 13:00,72.6346,23.0772,55.00,78.80,53.60,41.69,260.00,6.00,29.91,,1.86,,FU,VAAH 050730Z 26006KT 3000 FU NSC 26/12 Q1013 NOSIG
VAAH,2025-01-05 13:30,72.6346,23.0772,55.00,78.80,53.60,41.69,290.00,6.00,29.88,,1.86,,FU,COR VAAH 050800Z 29006KT 3000 FU NSC 26/12 Q1012 NOSIG
VAAH,2025-01-05 14:00,72.6346,23.0772,55.00,78.80,53.60,41.69,270.00,6.00,29.88,,1.86,,FU,VAAH 050830Z 27006KT 3000 FU NSC 26/12 Q1012 NOSIG
VAAH,2025-01-05 14:30,72.6346,23.0772,55.00,82.40,51.80,34.69,260.00,6.00,29.85,,1.86,,FU,VAAH 050900Z 26006KT 3000 FU NSC 28/11 Q1011 NOSIG
VAAH,2025-01-05 15:00,72.6346,23.0772,55.00,80.60,53.60,39.30,250.00,7.00,29.85,,1.86,,FU,VAAH 050930Z 25007KT 3000 FU NSC 27/12 Q1011 NOSIG
VAAH,2025-01-05 15:30,72.6346,23.0772,55.00,80.60,53.60,39.30,240.00,6.00,29.85,,2.17,,FU,VAAH 051000Z 24006KT 3500 FU NSC 27/12 Q1011 BECMG 4000
VAAH,2025-01-05 16:00,72.6346,23.0772,55.00,80.60,53.60,39.30,240.00,6.00,29.85,,2.49,,FU,VAAH 051030Z 24006KT 4000 FU NSC 27/12 Q1011 BECMG 5000
VAAH,2025-01-05 16:30,72.6346,23.0772,55.00,80.60,53.60,39.30,260.00,7.00,29.85,,3.11,,FU,VAAH 051100Z 26007KT 5000 FU NSC 27/12 Q1011 NOSIG
VAAH,2025-01-05 17:00,72.6346,23.0772,55.00,78.80,51.80,39.02,280.00,8.00,29.85,,3.11,,FU,VAAH 051130Z 28008KT 5000 FU NSC 26/11 Q1011 NOSIG
VAAH,2025-01-05 17:30,72.6346,23.0772,55.00,77.00,51.80,41.42,290.00,4.00,29.85,,3.11,,FU,VAAH 051200Z 29004KT 5000 FU NSC 25/11 Q1011 BECMG 4000
VAAH,2025-01-05 18:00,72.6346,23.0772,55.00,75.20,51.80,43.97,320.00,3.00,29.88,,2.49,,FU,VAAH 051230Z 32003KT 4000 FU NSC 24/11 Q1012 NOSIG
VAAH,2025-01-05 18:30,72.6346,23.0772,55.00,73.40,51.80,46.71,280.00,4.00,29.88,,2.49,,FU,VAAH 051300Z 28004KT 4000 FU NSC 23/11 Q1012 NOSIG
VAAH,2025-01-05 19:00,72.6346,23.0772,55.00,73.40,51.80,46.71,300.00,2.00,29.88,,2.49,,FU,VAAH 051330Z 30002KT 4000 FU NSC 23/11 Q1012 NOSIG
VAAH,2025-01-05 19:30,72.6346,23.0772,55.00,71.60,51.80,49.64,280.00,4.00,29.91,,2.49,,FU,VAAH 051400Z 28004KT 4000 FU NSC 22/11 Q1013 NOSIG
VAAH,2025-01-05 20:00,72.6346,23.0772,55.00,69.80,51.80,52.77,290.00,6.00,29.91,,2.49,,FU,VAAH 051430Z 29006KT 4000 FU NSC 21/11 Q1013 NOSIG
VAAH,2025-01-05 20:30,72.6346,23.0772,55.00,69.80,51.80,52.77,300.00,3.00,29.94,,2.49,,FU,VAAH 051500Z 30003KT 4000 FU NSC 21/11 Q1014 NOSIG
VAAH,2025-01-05 21:00,72.6346,23.0772,55.00,69.80,51.80,52.77,300.00,4.00,29.94,,2.49,,FU,VAAH 051530Z 30004KT 4000 FU NSC 21/11 Q1014 NOSIG
VAAH,2025-01-05 21:30,72.6346,23.0772,55.00,68.00,51.80,56.13,290.00,5.00,29.94,,2.49,,FU,VAAH 051600Z 29005KT 4000 FU NSC 20/11 Q1014 NOSIG
VAAH,2025-01-05 22:00,72.6346,23.0772,55.00,68.00,50.00,52.51,290.00,6.00,29.94,,2.49,,FU,VAAH 051630Z 29006KT 4000 FU NSC 20/10 Q1014 NOSIG
VAAH,2025-01-05 22:30,72.6346,23.0772,55.00,68.00,50.00,52.51,320.00,5.00,29.94,,2.49,,FU,VAAH 051700Z 32005KT 4000 FU NSC 20/10 Q1014 NOSIG
VAAH,2025-01-05 23:00,72.6346,23.0772,55.00,66.20,48.20,52.25,290.00,4.00,29.94,,2.49,,FU,VAAH 051730Z 29004KT 4000 FU NSC 19/09 Q1014 NOSIG
VAAH,2025-01-05 23:30,72.6346,23.0772,55.00,66.20,46.40,48.83,280.00,4.00,29.94,,2.49,,FU,VAAH 051800Z 28004KT 4000 FU NSC 19/08 Q1014 NOSIG
VAAH,2025-01-06 00:00,72.6346,23.0772,55.00,66.20,46.40,48.83,300.00,3.00,29.94,,2.49,,FU,VAAH 051830Z 30003KT 4000 FU NSC 19/08 Q1014 NOSIG
VAAH,2025-01-06 00:30,72.6346,23.0772,55.00,64.40,46.40,51.98,290.00,2.00,29.94,,2.49,,FU,VAAH 051900Z 29002KT 4000 FU NSC 18/08 Q1014 NOSIG
VAAH,2025-01-06 01:00,72.6346,23.0772,55.00,64.40,46.40,51.98,290.00,3.00,29.94,,2.49,,FU,VAAH 051930Z 29003KT 4000 FU NSC 18/08 Q1014 NOSIG
VAAH,2025-01-06 01:30,72.6346,23.0772,55.00,64.40,44.60,48.55,300.00,4.00,29.91,,2.49,,FU,VAAH 052000Z 30004KT 4000 FU NSC 18/07 Q1013 NOSIG
VAAH,2025-01-06 02:00,72.6346,23.0772,55.00,62.60,44.60,51.72,300.00,5.00,29.91,,2.49,,FU,VAAH 052030Z 30005KT 4000 FU NSC 17/07 Q1013 NOSIG
VAAH,2025-01-06 02:30,72.6346,23.0772,55.00,62.60,44.60,51.72,300.00,4.00,29.91,,2.49,,FU,VAAH 052100Z 30004KT 4000 FU NSC 17/07 Q1013 NOSIG
VAAH,2025-01-06 03:00,72.6346,23.0772,55.00,60.80,44.60,55.12,350.00,3.00,29.91,,2.49,,FU,VAAH 052130Z 35003KT 4000 FU NSC 16/07 Q1013 NOSIG
VAAH,2025-01-06 03:30,72.6346,23.0772,55.00,60.80,44.60,55.12,330.00,3.00,29.91,,2.49,,FU,VAAH 052200Z 33003KT 4000 FU NSC 16/07 Q1013 NOSIG
VAAH,2025-01-06 04:00,72.6346,23.0772,55.00,59.00,44.60,58.77,300.00,3.00,29.91,,2.49,,FU,VAAH 052230Z 30003KT 4000 FU NSC 15/07 Q1013 NOSIG
VAAH,2025-01-06 04:30,72.6346,23.0772,55.00,59.00,44.60,58.77,300.00,4.00,29.91,,2.49,,FU,VAAH 052300Z 30004KT 4000 FU NSC 15/07 Q1013 BECMG 3000
VAAH,2025-01-06 05:00,72.6346,23.0772,55.00,57.20,44.60,62.69,300.00,4.00,29.91,,1.86,,HZ,VAAH 052330Z 30004KT 3000 HZ NSC 14/07 Q1013 BECMG 2000
VAAH,2025-01-06 05:30,72.6346,23.0772,55.00,57.20,44.60,62.69,300.00,3.00,29.91,,1.24,,HZ,VAAH 060000Z 30003KT 2000 HZ NSC 14/07 Q1013 TEMPO 1500
VAAH,2025-01-06 06:00,72.6346,23.0772,55.00,55.40,46.40,71.64,0.00,0.00,29.94,,1.24,,HZ,VAAH 060030Z 00000KT 2000 HZ NSC 13/08 Q1014 NOSIG
VAAH,2025-01-06 06:30,72.6346,23.0772,55.00,55.40,46.40,71.64,0.00,0.00,29.94,,1.24,,HZ,VAAH 060100Z 00000KT 2000 HZ NSC 13/08 Q1014 TEMPO 1500
VAAH,2025-01-06 07:00,72.6346,23.0772,55.00,55.40,46.40,71.64,0.00,0.00,29.94,,0.93,,HZ,VAAH 060130Z 00000KT 1500 R23/2000 R05/2000 HZ NSC 13/08 Q1014 TEMPO 1000 BR
VAAH,2025-01-06 07:30,72.6346,23.0772,55.00,55.40,46.40,71.64,0.00,0.00,29.97,,0.75,,HZ,VAAH 060200Z 00000KT 1200 R23/1800 R05/2000 HZ NSC 13/08 Q1015 TEMPO 0800 BR
VAAH,2025-01-06 08:00,72.6346,23.0772,55.00,55.40,46.40,71.64,0.00,0.00,29.97,,0.75,,HZ,VAAH 060230Z 00000KT 1200 R23/1800 R05/2000 HZ NSC 13/08 Q1015 TEMPO 0800 BR
VAAH,2025-01-06 08:30,72.6346,23.0772,55.00,55.40,46.40,71.64,320.00,2.00,30.00,,0.75,,BR,VAAH 060300Z 32002KT 1200 R23/1900 R05/2000 BR NSC 13/08 Q1016
VAAH,2025-01-06 09:00,72.6346,23.0772,55.00,57.20,48.20,71.83,340.00,3.00,30.00,,0.75,,BR,VAAH 060330Z 34003KT 1200 R23/1800 R05/2000 BR NSC 14/09 Q1016 BECMG 2000 HZ
VAAH,2025-01-06 09:30,72.6346,23.0772,55.00,59.00,48.20,67.33,360.00,4.00,30.03,,0.81,,HZ,VAAH 060400Z 36004KT 1300 R23/1700 R05/2000 HZ NSC 15/09 Q1017 BECMG 2000
VAAH,2025-01-06 10:00,72.6346,23.0772,55.00,62.60,48.20,59.26,350.00,5.00,30.03,,1.24,,HZ,VAAH 060430Z 35005KT 2000 R23/2000 R05/2000 HZ NSC 17/09 Q1017 BECMG 3000 FU
VAAH,2025-01-06 10:30,72.6346,23.0772,55.00,66.20,46.40,48.83,10.00,8.00,30.03,,1.86,,FU,VAAH 060500Z 01008KT 3000 FU NSC 19/08 Q1017 NOSIG
VAAH,2025-01-06 11:00,72.6346,23.0772,55.00,68.00,48.20,49.10,340.00,9.00,30.03,,1.86,,FU,VAAH 060530Z 34009KT 3000 FU NSC 20/09 Q1017 BECMG 4000
VAAH,2025-01-06 11:30,72.6346,23.0772,55.00,69.80,48.20,46.16,350.00,6.00,30.00,,2.49,,FU,VAAH 060600Z 35006KT 4000 FU NSC 21/09 Q1016 NOSIG
VAAH,2025-01-06 12:00,72.6346,23.0772,55.00,73.40,48.20,40.85,330.00,5.00,30.00,,2.49,,FU,VAAH 060630Z 33005KT 4000 FU NSC 23/09 Q1016 BECMG 5000
VAAH,2025-01-06 12:30,72.6346,23.0772,55.00,73.40,46.40,38.18,10.00,8.00,29.97,,3.11,,FU,VAAH 060700Z 01008KT 5000 FU NSC 23/08 Q1015 NOSIG
VAAH,2025-01-06 13:00,72.6346,23.0772,55.00,75.20,46.40,35.94,360.00,10.00,29.97,,3.11,,FU,VAAH 060730Z 36010KT 5000 FU NSC 24/08 Q1015 NOSIG
VAAH,2025-01-06 13:30,72.6346,23.0772,55.00,75.20,44.60,33.57,10.00,4.00,29.94,,3.11,,FU,VAAH 060800Z 01004KT 5000 FU NSC 24/07 Q1014 NOSIG
VAAH,2025-01-06 14:00,72.6346,23.0772,55.00,75.20,44.60,33.57,350.00,5.00,29.94,,3.11,,FU,VAAH 060830Z 35005KT 5000 FU NSC 24/07 Q1014 NOSIG
